EVENT_WOBA,WOBA_CUMU_BAT,WOBA_CUMU_PIT,HAND_MATCH,BAT_HOME_IND,PIT_REST,DAYS_SINCE_SZN_START,IN_DIV,IN_LEAGUE,PITCH_COUNT_CUMU,FIELD_POS,OUTS_CT,ORDER_CT,BATTER_IDX
0,0.15819999999999998,0.28932876712328764,1,1,6,23,1,1,29,5,0,1,8
0.699,0.14556521739130435,0.2921156462585034,0,1,6,23,1,1,33,8,1,1,9
1.238,0.3116969696969697,0.29850675675675675,1,1,6,23,1,1,37,6,2,2,1
0,0.36810227272727275,0.296503355704698,0,1,6,23,1,1,44,3,2,2,2
0,0.4660867052023121,0.21016666666666667,1,0,6,23,1,1,46,3,0,2,3
0,0.44322222222222224,0.20448648648648649,0,0,6,23,1,1,49,10,1,2,4
0,0.3833706293706294,0.19910526315789473,0,0,6,23,1,1,52,9,2,2,5
0,0.36822222222222223,0.29452666666666666,0,1,6,23,1,1,50,2,0,2,3
0,0.343855421686747,0.29257615894039735,0,1,6,23,1,1,55,10,1,2,4
0,0.16315384615384615,0.2906513157894737,0,1,6,23,1,1,59,4,2,2,5
0.883,0.2515698924731183,0.21664102564102564,1,0,6,23,1,1,58,5,0,2,6
0,0.29370676691729325,0.211225,0,0,6,23,1,1,59,7,0,2,7
1.238,0.2697647058823529,0.23626829268292682,0,0,6,23,1,1,61,4,2,2,8
0,0.2147979797979798,0.23064285714285712,1,0,6,23,1,1,64,8,2,2,9
0,0.24429787234042552,0.2887516339869281,0,1,6,23,1,1,63,7,0,2,6
0.699,0.3242432432432432,0.2914155844155844,0,1,6,23,1,1,69,9,1,2,7
0,0.15066666666666664,0.2895354838709677,1,1,6,23,1,1,73,5,1,2,8
0,0.13949999999999999,0.28767948717948716,0,1,6,23,1,1,76,8,2,2,9
0,0.37568852459016394,0.22527906976744186,0,0,6,23,1,1,65,6,0,3,1
0,0.36012598425196846,0.2201590909090909,0,0,6,23,1,1,70,2,1,3,2
0,0.46340804597701146,0.21526666666666666,1,0,6,23,1,1,77,3,2,3,3
0,0.30858,0.2858471337579618,1,1,6,23,1,1,81,6,0,3,1
0,0.36396629213483145,0.2840379746835443,0,1,6,23,1,1,84,3,0,3,2
0,0.3550714285714286,0.282251572327044,0,1,6,23,1,1,91,2,2,3,3
1.979,0.451707182320442,0.2536086956521739,0,0,6,23,1,1,80,10,0,3,4
0.699,0.34808333333333336,0.28485625,0,1,6,23,1,1,98,10,0,3,4
0,0.1515,0.2830869565217391,0,1,6,23,1,1,104,4,0,3,5
0.883,0.2576041666666667,0.2867901234567901,0,1,6,23,1,1,107,7,1,3,6
0,0.3764,0.257825,1,0,5,24,1,1,2,6,0,1,1
0,0.45814204545454545,0.25153658536585366,0,0,5,24,1,1,7,3,1,1,2
0.883,0.45159562841530054,0.26657142857142857,1,0,5,24,1,1,13,10,2,1,3
0,0.27968604651162793,0.2603720930232558,0,0,5,24,1,1,16,9,2,1,4
0,0.3025294117647059,0.3579807692307692,1,1,6,24,1,1,8,6,0,1,1
0,0.35596703296703297,0.3512264150943396,0,1,6,24,1,1,16,10,1,1,2
0,0.33998837209302324,0.3447222222222222,0,1,6,24,1,1,21,5,2,1,3
0,0.3890479452054795,0.25445454545454543,1,0,5,24,1,1,23,7,0,1,5
0,0.2509895833333333,0.2488,1,0,5,24,1,1,30,4,1,1,6
0,0.2989180327868852,0.24339130434782608,1,0,5,24,1,1,33,2,2,1,7
0,0.3535,0.33845454545454545,1,1,6,24,1,1,28,3,0,1,4
0,0.25234693877551023,0.3324107142857143,0,1,6,24,1,1,32,7,1,1,5
0.883,0.33169333333333334,0.3420701754385965,0,1,6,24,1,1,34,9,2,1,6
0,0.1325625,0.3361724137931035,0,1,6,24,1,1,42,4,2,1,7
0,0.29151492537313434,0.2382127659574468,1,0,5,24,1,1,38,5,0,1,8
0,0.21054455445544554,0.23324999999999999,0,0,5,24,1,1,39,8,1,1,9
0,0.3743763440860215,0.22848979591836735,1,0,5,24,1,1,42,6,2,2,1
0,0.29433333333333334,0.3304745762711865,0,1,6,24,1,1,49,2,0,1,8
0,0.2048846153846154,0.3249666666666667,0,1,6,24,1,1,55,8,1,1,9
0,0.2995922330097087,0.3196393442622951,1,1,6,24,1,1,58,6,2,2,1
0.883,0.46054237288135597,0.24158000000000002,0,0,5,24,1,1,45,3,0,2,2
0,0.44914130434782606,0.23684313725490197,1,0,5,24,1,1,50,10,0,2,3
0,0.2764712643678161,0.23228846153846155,0,0,5,24,1,1,59,9,1,2,4
0,0.3864013605442177,0.22790566037735852,1,0,5,24,1,1,62,7,2,2,5
0,0.35209782608695656,0.31448387096774194,0,1,6,24,1,1,60,10,0,2,2
0,0.33608045977011497,0.3094920634920635,0,1,6,24,1,1,64,5,1,2,3
0,0.303,0.30465625,1,1,6,24,1,1,71,3,2,2,4
0,0.2484020618556701,0.2236851851851852,1,0,5,24,1,1,70,4,0,2,6
0.883,0.3083387096774194,0.23567272727272726,1,0,5,24,1,1,75,2,1,2,7
0,0.2893555555555556,0.2314642857142857,1,0,5,24,1,1,79,5,1,2,8
0,0.20848039215686276,0.22740350877192983,0,0,5,24,1,1,81,8,2,2,9
0.699,0.30107272727272727,0.5965254237288136,0,0,5,25,1,1,8,8,0,1,1
0,0.3631346153846154,0.5865833333333333,0,0,5,25,1,1,10,10,0,1,2
0,0.3748888888888889,0.5769672131147541,1,0,5,25,1,1,16,5,2,1,3
0.883,0.2994433962264151,0.4088125,1,1,5,25,1,1,4,6,0,1,1
0,0.3446063829787234,0.38476470588235295,1,1,5,25,1,1,8,10,0,1,2
1.238,0.3528571428571428,0.43216666666666664,0,1,5,25,1,1,10,7,1,1,3
0.699,0.34423595505617977,0.44621052631578945,1,1,5,25,1,1,18,5,1,1,4
0,0.23566666666666666,0.4239,0,1,5,25,1,1,26,3,1,1,5
0.699,0.3547,0.437,1,1,5,25,1,1,30,2,2,1,6
0,0.13756521739130434,0.41713636363636364,1,1,5,25,1,1,31,4,2,1,7
0.699,0.4292121212121212,0.5789354838709677,0,0,5,25,1,1,21,9,0,1,4
0.883,0.49447169811320757,0.5837619047619048,0,0,5,25,1,1,23,4,0,1,5
0.699,0.2541076923076923,0.5855625,1,0,5,25,1,1,28,3,0,1,6
1.238,0.40169565217391306,0.5956,0,0,5,25,1,1,29,7,0,1,7
0,0.4287083333333333,0.5865757575757575,1,0,5,25,1,1,33,2,0,1,8
1.238,0.3696222222222222,0.5962985074626865,1,0,5,25,1,1,35,6,1,1,9
0.728,0.32826923076923076,0.43065217391304345,1,1,5,25,1,1,33,9,0,1,8
0,0.19265217391304348,0.4127083333333333,0,1,5,25,1,1,35,8,0,1,9
0,0.2966448598130841,0.3962,1,1,5,25,1,1,46,6,1,2,1
0.883,0.35027368421052635,0.41492307692307695,1,1,5,25,1,1,49,10,2,2,2
0,0.3084590163934426,0,0,0,6,26,1,1,5,8,0,1,1
0,0.3528448275862069,0,0,0,6,26,1,1,6,4,1,1,2
0.699,0.38448333333333334,0.23299999999999998,1,0,6,26,1,1,11,5,2,1,3
0,0.4266760563380282,0.17475,0,0,6,26,1,1,12,9,2,1,4
0.883,0.31519642857142854,0.883,1,1,6,26,1,1,5,6,0,1,1
0,0.3409833333333333,0.4415,0,1,6,26,1,1,12,7,1,1,2
0,0.33612121212121215,0.29433333333333334,1,1,6,26,1,1,14,3,2,1,3
0,0.5292105263157895,0.13979999999999998,0,0,6,26,1,1,17,10,0,1,5
0,0.3151,0.11649999999999999,1,0,6,26,1,1,21,3,1,1,6
0,0.3939019607843137,0.09985714285714285,0,0,6,26,1,1,24,7,2,1,7
0,0.2912837837837838,0.22075,0,1,6,26,1,1,18,10,0,1,4
0,0.32943010752688173,0.1766,1,1,6,26,1,1,25,5,1,1,5
0,0.34921212121212125,0.14716666666666667,1,1,6,26,1,1,30,2,2,1,6
0,0.35032,0.087375,1,0,6,26,1,1,27,6,0,1,8
0,0.22075,0.07766666666666666,1,0,6,26,1,1,30,2,1,1,9
1.979,0.3354032258064516,0.2678,0,0,6,26,1,1,32,8,2,2,1
0,0.346864406779661,0.24345454545454545,0,0,6,26,1,1,35,4,2,2,2
0,0.11163157894736842,0.12614285714285714,1,1,6,26,1,1,34,4,0,1,7
0,0.21475,0.110375,0,1,6,26,1,1,38,9,1,1,8
0,0.21883333333333335,0.09811111111111111,1,1,6,26,1,1,41,8,2,1,9
1.979,0.4106229508196721,0.38808333333333334,1,0,6,26,1,1,37,5,0,2,3
0.699,0.43045833333333333,0.412,0,0,6,26,1,1,43,9,0,2,4
0,0.5200862068965517,0.38257142857142856,0,0,6,26,1,1,46,10,0,2,5
0.883,0.32309859154929577,0.4159333333333333,1,0,6,26,1,1,49,3,1,2,6
1.238,0.4101346153846154,0.4673125,0,0,6,26,1,1,50,7,1,2,7
0,0.3434509803921569,0.4398235294117647,1,0,6,26,1,1,53,6,1,2,8
0,0.1766,0.4153888888888889,1,0,6,26,1,1,56,2,2,2,9
0,0.3124070796460177,0.0883,1,1,6,26,1,1,47,6,0,2,1
1.238,0.3556885245901639,0.1928181818181818,0,1,6,26,1,1,48,7,1,2,2
1.238,0.34514,0.27991666666666665,1,1,6,26,1,1,53,3,1,2,3
0,0.2874,0.2583846153846154,0,1,6,26,1,1,56,10,1,2,4
0.883,0.3353191489361702,0.303,1,1,6,26,1,1,61,5,2,2,5
0.728,0.3603529411764706,0.3313333333333333,1,1,6,26,1,1,62,2,2,2,6
0,0.10605,0.310625,1,1,6,26,1,1,66,4,2,2,7
0.883,0.23779310344827587,0.3442941176470588,0,1,6,26,1,1,70,9,0,2,8
0,0.2117741935483871,0.32516666666666666,1,1,6,26,1,1,76,8,0,2,9
0,0.3520606060606061,0.29824210526315786,0,0,5,27,1,1,4,8,0,1,1
0,0.429,0.29513541666666665,0,0,5,27,1,1,9,9,1,1,2
0.883,0.4096923076923077,0.3011958762886598,1,0,5,27,1,1,10,5,2,1,3
0,0.40047272727272726,0.29812244897959184,0,0,5,27,1,1,13,7,2,1,4
0,0.24309375,0.22108333333333333,0,1,6,27,1,1,5,8,0,1,1
0,0.3350873786407767,0.21657142857142858,1,1,6,27,1,1,6,3,1,1,2
0.883,0.2989871794871795,0.2299,0,1,6,27,1,1,10,7,1,1,3
0,0.3338,0.22539215686274508,0,1,6,27,1,1,14,10,1,1,4
0,0.33405154639175255,0.2210576923076923,1,1,6,27,1,1,18,5,2,1,5
0,0.5065,0.2951111111111111,0,0,5,27,1,1,14,10,0,1,5
0.883,0.3263424657534247,0.30099,1,0,5,27,1,1,21,3,1,1,6
1.238,0.3366363636363636,0.31026732673267327,0,0,5,27,1,1,25,4,1,1,7
0,0.41162264150943395,0.3072254901960784,1,0,5,27,1,1,27,2,1,1,8
0,0.3705090909090909,0.30424271844660195,1,0,5,27,1,1,31,6,2,1,9
0.883,0.4123243243243243,0.23354716981132076,1,1,6,27,1,1,22,2,0,1,6
0,0.18763333333333332,0.22922222222222222,1,1,6,27,1,1,26,6,0,1,7
0,0.101,0.22505454545454545,1,1,6,27,1,1,28,4,1,1,8
0,0.23778846153846153,0.22103571428571428,1,1,6,27,1,1,29,9,2,1,9
0,0.34680597014925374,0.3013173076923077,0,0,5,27,1,1,37,8,0,2,1
0,0.42342857142857143,0.2984476190476191,0,0,5,27,1,1,41,9,1,2,2
0,0.40348484848484845,0.2956320754716981,1,0,5,27,1,1,43,5,2,2,3
0,0.23572727272727273,0.2171578947368421,0,1,6,27,1,1,36,8,0,2,1
0.883,0.3403557692307692,0.22863793103448274,1,1,6,27,1,1,40,3,1,2,2
0,0.29520253164556964,0.22476271186440677,0,1,6,27,1,1,41,7,1,2,3
0,0.3287424242424242,0.22101666666666667,0,1,6,27,1,1,46,10,2,2,4
0,0.39332142857142854,0.2928691588785047,0,0,5,27,1,1,48,7,0,2,4
0,0.49846031746031744,0.2901574074074074,0,0,5,27,1,1,52,10,1,2,5
0,0.3219324324324324,0.2874954128440367,1,0,5,27,1,1,58,3,2,2,6
0,0.3306428571428571,0.2173934426229508,1,1,6,27,1,1,48,5,0,2,5
0,0.4014736842105263,0.21388709677419354,1,1,6,27,1,1,52,2,1,2,6
0,0.1815806451612903,0.21049206349206348,1,1,6,27,1,1,57,6,2,2,7
0,0.3085833333333333,0.2848818181818182,0,0,5,27,1,1,64,4,0,2,7
0.883,0.42035185185185187,0.29027027027027025,1,0,5,27,1,1,67,2,1,2,8
0,0.36389285714285713,0.2876785714285714,1,0,5,27,1,1,71,6,1,2,9
0,0.0964090909090909,0.207203125,1,1,6,27,1,1,62,4,0,2,8
0,0.23330188679245284,0.2040153846153846,1,1,6,27,1,1,65,9,1,2,9
0,0.22879411764705881,0.20092424242424242,0,1,6,27,1,1,73,8,2,3,1
1.238,0.3599117647058824,0.2960884955752212,0,0,5,27,1,1,74,8,0,3,1
0,0.418,0.2934912280701754,0,0,5,27,1,1,76,9,0,3,2
0,0.39746268656716416,0.2909391304347826,1,0,5,27,1,1,81,5,1,3,3
0,0.3371142857142857,0.19792537313432834,1,1,6,27,1,1,78,3,0,3,2
0,0.2915125,0.19501470588235292,0,1,6,27,1,1,81,7,1,3,3
0.883,0.3370149253731343,0.20498550724637682,0,1,6,27,1,1,88,10,2,3,4
0,0.32730303030303026,0.20205714285714285,1,1,6,27,1,1,91,5,2,3,5
1.238,0.40814035087719297,0.29910344827586205,0,0,5,27,1,1,83,7,0,3,4
0,0.490671875,0.29654700854700855,0,0,5,27,1,1,85,10,0,3,5
0.883,0.3527692307692308,0.3015169491525424,0,0,5,27,1,1,90,4,1,3,7
0,0.4406883116883117,0.2624146341463415,1,0,6,30,1,1,2,6,0,1,1
0,0.2557272727272727,0.25616666666666665,0,0,6,30,1,1,4,9,1,1,2
0.883,0.4224468085106383,0.2707441860465116,0,0,6,30,1,1,9,7,2,1,3
0,0.2887162162162162,0.2645909090909091,1,0,6,30,1,1,12,10,2,1,4
0.883,0.3040756302521009,0.6320625,1,1,6,30,1,1,2,6,0,1,1
0,0.22225714285714285,0.5948823529411764,0,1,6,30,1,1,6,8,0,1,2
0.883,0.35284057971014493,0.6108888888888889,0,1,6,30,1,1,11,7,1,1,3
0,0.28097590361445784,0.5787368421052632,0,1,6,30,1,1,17,10,1,1,4
0,0.32082178217821783,0.5498000000000001,1,1,6,30,1,1,20,5,2,1,5
0,0.34243181818181817,0.2587111111111111,0,0,6,30,1,1,15,3,0,1,5
0,0.40553846153846157,0.2530869565217391,1,0,6,30,1,1,17,5,1,1,6
0,0.3432916666666667,0.24770212765957444,0,0,6,30,1,1,20,4,2,1,7
0.699,0.699,0.5569047619047619,0,1,6,30,1,1,24,9,0,1,6
0,0.4061951219512195,0.5315909090909091,1,1,6,30,1,1,29,2,0,1,7
0,0.14812,0.5084782608695653,1,1,6,30,1,1,32,3,1,1,8
0,0.3191325301204819,0.4872916666666667,1,1,6,30,1,1,33,4,2,1,9
1.979,0.4121666666666667,0.28377083333333336,1,0,6,30,1,1,22,2,0,1,8
0,0.31992647058823526,0.2779795918367347,1,0,6,30,1,1,27,8,0,1,9
0,0.43503846153846154,0.27242,1,0,6,30,1,1,28,6,1,2,1
0,0.2511607142857143,0.26707843137254905,0,0,6,30,1,1,30,9,2,2,2
0.883,0.3089,0.50312,1,1,6,30,1,1,35,6,0,2,1
0,0.21608333333333332,0.48376923076923073,0,1,6,30,1,1,36,8,0,2,2
0.699,0.35778571428571426,0.4917407407407407,0,1,6,30,1,1,43,7,2,2,3
1.979,0.3011904761904762,0.5448571428571428,0,1,6,30,1,1,46,10,2,2,4
0,0.3176764705882353,0.5260689655172414,1,1,6,30,1,1,52,5,2,2,5
0,0.4136458333333333,0.2619423076923077,0,0,6,30,1,1,35,7,0,2,3
0.883,0.29664,0.2736603773584906,1,0,6,30,1,1,38,10,1,2,4
0,0.33482222222222224,0.2685925925925926,0,0,6,30,1,1,45,3,1,2,5
0,0.39051851851851854,0.2637090909090909,1,0,6,30,1,1,47,5,2,2,6
0,0.3495,0.5085333333333334,0,1,6,30,1,1,53,9,0,2,6
0.883,0.2900277777777778,0.5206129032258064,1,1,6,30,1,1,55,2,1,2,10
0,0.14242307692307693,0.50434375,1,1,6,30,1,1,59,3,1,2,8
0.883,0.3258452380952381,0.5158181818181817,1,1,6,30,1,1,65,4,2,2,9
0,0.3362857142857143,0.259,0,0,6,30,1,1,50,4,0,2,7
0.883,0.4273548387096774,0.26994736842105266,1,0,6,30,1,1,51,2,1,2,8
1.979,0.3439710144927536,0.2994137931034483,1,0,6,30,1,1,56,8,1,2,9
0.883,0.4407088607594937,0.3093050847457627,1,0,6,30,1,1,62,6,1,3,1
0,0.24675438596491228,0.30415,0,0,6,30,1,1,65,9,1,3,2
0,0.4052040816326531,0.29916393442622946,0,0,6,30,1,1,66,7,2,3,3
0,0.35714084507042254,0.35475,1,0,6,33,1,1,6,8,0,1,1
0,0.3904142857142857,0.3485263157894737,0,0,6,33,1,1,11,5,1,1,2
0,0.43593827160493825,0.34251724137931033,1,0,6,33,1,1,16,9,2,1,3
0,0.31826744186046513,0.2886969696969697,1,1,6,33,1,1,6,8,0,1,1
0,0.33592592592592596,0.28020588235294114,1,1,6,33,1,1,8,10,1,1,2
0,0.2908045977011494,0.2722,0,1,6,33,1,1,10,7,2,1,3
0,0.31346052631578947,0.33671186440677964,0,0,6,33,1,1,22,10,0,1,4
0.699,0.427135593220339,0.34275,1,0,6,33,1,1,26,3,1,1,5
0,0.3300806451612903,0.3371311475409836,1,0,6,33,1,1,32,7,1,1,6
0.883,0.3603559322033898,0.34593548387096773,0,0,6,33,1,1,34,6,2,1,7
0.699,0.35233333333333333,0.35153968253968254,1,0,6,33,1,1,39,4,2,1,8
0,0.17475,0.346046875,0,0,6,33,1,1,44,2,2,1,9
0,0.3200576923076923,0.26463888888888887,1,1,6,33,1,1,15,5,0,1,4
0,0.2645,0.2574864864864865,0,1,6,33,1,1,19,3,1,1,5
0,0.3013658536585366,0.25071052631578944,1,1,6,33,1,1,24,6,2,1,6
0,0.35218055555555555,0.3407230769230769,1,0,6,33,1,1,46,8,0,2,1
0.699,0.39476056338028165,0.34615151515151515,0,0,6,33,1,1,52,5,1,2,2
0,0.4306219512195122,0.34098507462686567,1,0,6,33,1,1,57,9,1,2,3
0,0.3093896103896104,0.33597058823529413,0,0,6,33,1,1,59,10,2,2,4
0,0.15721428571428572,0.24428205128205127,1,1,6,33,1,1,29,4,0,1,7
0,0.3495,0.23817499999999997,0,1,6,33,1,1,35,9,1,1,8
0,0,0.23236585365853657,1,1,6,33,1,1,39,2,2,1,9
0.699,0.43166666666666664,0.34123188405797106,1,0,6,33,1,1,67,3,0,2,5
0.699,0.335936507936508,0.3463428571428571,1,0,6,33,1,1,72,7,0,2,6
0,0.35435,0.3414647887323944,0,0,6,33,1,1,78,6,0,2,7
0,0.3303125,0.3367222222222222,1,0,6,33,1,1,84,4,1,2,8
0,0.13979999999999998,0.3321095890410959,0,0,6,33,1,1,87,2,2,2,9
0,0.30036842105263156,0.2943387096774193,0,0,6,36,0,0,3,7,0,1,1
0,0.4008163265306123,0.28966666666666663,0,0,6,36,0,0,7,9,1,1,2
0,0.36922047244094486,0.285140625,1,0,6,36,0,0,12,5,2,1,3
0.883,0.3331685393258427,0.30038860103626946,0,1,6,36,0,0,5,8,0,1,1
0,0.2909222222222222,0.298840206185567,1,1,6,36,0,0,8,7,0,1,2
0,0.32945794392523364,0.29730769230769233,0,1,6,36,0,0,15,5,2,1,3
0.883,0.33297540983606555,0.29433846153846155,0,0,6,36,0,0,13,3,0,1,4
0,0.34455491329479765,0.2898787878787879,1,0,6,36,0,0,17,6,0,1,5
0,0.31144516129032257,0.2855522388059702,0,0,6,36,0,0,20,4,1,1,6
0.699,0.3007112676056338,0.29163235294117645,1,0,6,36,0,0,25,8,2,1,7
0,0.31274838709677416,0.28740579710144926,0,0,6,36,0,0,31,10,2,1,8
0,0.3046304347826087,0.2957908163265306,0,1,6,36,0,0,21,10,0,1,4
0,0.296544,0.29428934010152286,1,1,6,36,0,0,25,4,1,1,5
0,0.2747631578947369,0.2928030303030303,0,1,6,36,0,0,27,2,2,1,6
0,0.2268888888888889,0.2833,0,0,6,36,0,0,35,2,0,1,9
0.883,0.3047164179104478,0.2917464788732394,0,0,6,36,0,0,36,7,1,2,1
0,0.3987817258883249,0.2876944444444444,0,0,6,36,0,0,41,9,1,2,2
0,0.3663359375,0.2837534246575342,1,0,6,36,0,0,45,5,2,2,3
0,0.2178235294117647,0.2913316582914573,1,1,6,36,0,0,29,3,0,1,7
1.238,0.2586785714285714,0.296065,0,1,6,36,0,0,32,9,1,1,8
0,0.29352083333333334,0.294592039800995,0,1,6,36,0,0,35,6,1,1,9
0,0.3294666666666667,0.2931336633663366,0,1,6,36,0,0,37,8,2,2,1
0,0.3302682926829268,0.2799189189189189,0,0,6,36,0,0,49,3,0,2,4
0,0.34257471264367817,0.27618666666666664,1,0,6,36,0,0,52,6,1,2,5
0,0.309448717948718,0.2725526315789473,0,0,6,36,0,0,59,4,2,2,6
0,0.2877252747252747,0.2916896551724138,1,1,6,36,0,0,39,7,0,2,2
0,0.3264074074074074,0.29025980392156864,0,1,6,36,0,0,41,5,1,2,3
0.883,0.316936170212766,0.29315121951219514,0,1,6,36,0,0,48,10,2,2,4
0,0.29419047619047617,0.29172815533980584,1,1,6,36,0,0,49,4,2,2,5
0.883,0.3047832167832168,0.2804805194805195,1,0,6,36,0,0,63,8,0,2,7
0,0.31074358974358973,0.2768846153846154,0,0,6,36,0,0,64,10,0,2,8
0,0.2241219512195122,0.273379746835443,0,0,6,36,0,0,67,2,2,2,9
0,0.26771794871794874,0.29031884057971014,0,1,6,36,0,0,54,2,0,2,6
0,0.20572222222222222,0.28892307692307695,1,1,6,36,0,0,57,3,1,2,7
0,0.254140350877193,0.2875406698564594,0,1,6,36,0,0,58,9,2,2,8
0,0.30245925925925926,0.2699625,0,0,6,36,0,0,71,7,0,3,1
0.883,0.4012272727272727,0.27753086419753087,0,0,6,36,0,0,72,9,1,3,2
0,0.36349612403100773,0.27414634146341466,1,0,6,36,0,0,75,5,1,3,3
0,0.3276048387096774,0.2708433734939759,0,0,6,36,0,0,76,3,2,3,4
0,0.28753061224489795,0.2861714285714286,0,1,6,36,0,0,62,6,0,2,9
0.883,0.33554945054945057,0.289,0,1,6,36,0,0,67,8,1,3,1
0,0.2845978260869565,0.2876367924528302,1,1,6,36,0,0,70,7,1,3,2
0,0.3234128440366973,0.2862863849765258,0,1,6,36,0,0,72,5,2,3,3
0.883,0.34566285714285716,0.27813095238095237,1,0,6,36,0,0,77,6,0,3,5
0,0.30747770700636945,0.27485882352941177,0,0,6,36,0,0,85,4,1,3,6
0.883,0.3087986111111111,0.28193023255813954,1,0,6,36,0,0,86,8,2,3,7
0,0.3087643312101911,0.2786896551724138,0,0,6,36,0,0,97,10,2,3,8
0,0.31033333333333335,0.2849485981308411,0,1,6,36,0,0,77,10,0,3,4
0,0.29187401574803146,0.2836232558139535,1,1,6,36,0,0,82,4,1,3,5
0,0.30734782608695654,0.29898319327731093,0,0,5,37,0,0,6,10,0,1,1
0,0.39523880597014927,0.29649166666666665,0,0,5,37,0,0,8,7,1,1,2
0,0.3646870229007634,0.2940413223140496,1,0,5,37,0,0,15,5,2,1,3
0,0.3283333333333333,0.30792929292929294,0,1,6,37,0,0,2,8,0,1,1
0.883,0.2996124031007752,0.31368,1,1,6,37,0,0,5,4,1,1,2
0,0.32268,0.3105742574257426,0,1,6,37,0,0,10,10,1,1,3
0.883,0.32941269841269843,0.2988688524590164,0,0,5,37,0,0,19,3,0,1,4
0,0.34175706214689267,0.29643902439024394,1,0,5,37,0,0,20,6,0,1,5
0,0.3091635220125786,0.2940483870967742,0,0,5,37,0,0,22,4,1,1,6
0,0.3045684931506849,0.291696,1,0,5,37,0,0,27,9,2,1,7
0,0.3175855855855856,0.3075294117647059,0,1,6,37,0,0,20,5,0,1,4
0,0.18514999999999998,0.3045436893203884,1,1,6,37,0,0,25,3,1,1,5
0,0.26592857142857146,0.3016153846153846,0,1,6,37,0,0,30,2,2,1,6
0,0.2913529411764706,0.2893809523809524,0,0,5,37,0,0,30,8,0,1,8
0,0.2266,0.28710236220472446,0,0,5,37,0,0,32,2,1,1,9
0,0.305136690647482,0.284859375,0,0,5,37,0,0,36,10,2,2,1
0.883,0.26498275862068965,0.30715238095238095,0,1,6,37,0,0,31,7,0,1,7
0,0.23299999999999998,0.30425471698113205,1,1,6,37,0,0,39,9,0,1,8
0,0.27625490196078434,0.301411214953271,0,1,6,37,0,0,40,6,1,1,9
0,0.3248404255319149,0.29862037037037037,0,1,6,37,0,0,42,8,2,2,1
0,0.3932821782178218,0.2826511627906977,0,0,5,37,0,0,40,7,0,2,2
0,0.3619242424242424,0.2804769230769231,1,0,5,37,0,0,42,5,1,2,3
0,0.32681889763779526,0.27833587786259545,0,0,5,37,0,0,44,3,2,2,4
0,0.2973076923076923,0.2958807339449541,1,1,6,37,0,0,43,4,0,2,2
0,0.3163529411764706,0.29319090909090906,0,1,6,37,0,0,48,10,1,2,3
0,0.31475000000000003,0.29054954954954954,0,1,6,37,0,0,49,5,2,2,4
0,0.3398370786516854,0.27622727272727277,1,0,5,37,0,0,48,6,0,2,5
0,0.30723124999999996,0.27415037593984964,0,0,5,37,0,0,51,4,1,2,6
0,0.30249659863945577,0.27210447761194034,1,0,5,37,0,0,54,9,2,2,7
0,0.17633333333333331,0.28795535714285714,1,1,6,37,0,0,53,3,0,2,5
0,0.2597441860465116,0.2854070796460177,0,1,6,37,0,0,58,2,1,2,6
0,0.26049152542372883,0.2829035087719298,0,1,6,37,0,0,61,7,2,2,7
0,0.2892262773722628,0.27008888888888893,0,0,5,37,0,0,57,8,0,2,8
0.883,0.23423255813953486,0.2745955882352941,0,0,5,37,0,0,61,2,1,2,9
1.238,0.3118,0.2816277372262774,0,0,5,37,0,0,66,10,1,3,1
0,0.39134482758620687,0.2795869565217391,0,0,5,37,0,0,67,7,1,3,2
0.883,0.36584210526315786,0.28392805755395684,1,0,5,37,0,0,70,5,2,3,3
0,0.324265625,0.2819,0,0,5,37,0,0,74,3,2,3,4
0,0.1997142857142857,0.28044347826086957,1,1,6,37,0,0,68,9,0,2,8
1.238,0.29475,0.2886982758620689,0,1,6,37,0,0,74,6,1,2,9
0,0.3379385474860335,0.27990070921985816,1,0,5,37,0,0,80,6,0,3,5
1.238,0.31301242236024845,0.28664788732394364,0,0,5,37,0,0,83,4,1,3,6
0,0.3004527027027027,0.28464335664335666,1,0,5,37,0,0,84,9,1,3,7
0.883,0.2935289855072464,0.28879861111111116,0,0,5,37,0,0,86,8,2,3,8
0,0.23154022988505746,0.28680689655172414,0,0,5,37,0,0,88,2,2,3,9
1.979,0.32890797546012274,0.2854038461538461,0,0,6,38,0,0,3,4,0,1,1
0,0.3246538461538461,0.2800188679245283,0,0,6,38,0,0,8,3,0,1,2
0.728,0.37235555555555555,0.2883148148148148,1,0,6,38,0,0,13,5,1,1,3
1.979,0.32172327044025156,0.3190545454545454,0,0,6,38,0,0,18,10,1,1,4
0.883,0.3429447513812155,0.329125,1,0,6,38,0,0,21,6,1,1,5
0,0,0.3233508771929825,0,0,6,38,0,0,33,7,1,1,6
0,0.2871076923076923,0.3177758620689655,1,0,6,38,0,0,36,9,2,1,7
0.699,0.322,0.29217499999999996,0,1,6,38,0,0,4,8,0,1,1
0,0.27854255319148935,0.2903602484472049,1,1,6,38,0,0,15,7,1,1,2
0,0.2987777777777778,0.2885679012345679,0,1,6,38,0,0,18,3,2,1,3
0,0.28933571428571425,0.3123898305084746,0,0,6,38,0,0,38,8,0,1,8
0,0.3169642857142857,0.30718333333333336,1,0,6,38,0,0,43,2,1,1,9
